video,true_label,top1_pred,top5_preds,top1_correct,top5_correct
v_Archery_g01_c02.avi,archery,archery,"['archery', 'hulahoop', 'tennisswing', 'hammerthrow', 'polevault']",True,True
v_Archery_g01_c03.avi,archery,archery,"['archery', 'hulahoop', 'tennisswing', 'fencing', 'hammerthrow']",True,True
v_Archery_g01_c04.avi,archery,archery,"['archery', 'hulahoop', 'fencing', 'hammerthrow', 'tennisswing']",True,True
v_Archery_g01_c05.avi,archery,archery,"['archery', 'fencing', 'polevault', 'hammerthrow', 'billiards']",True,True
v_Archery_g01_c06.avi,archery,archery,"['archery', 'fencing', 'polevault', 'billiards', 'nunchucks']",True,True
v_Archery_g01_c07.avi,archery,archery,"['archery', 'fencing', 'hulahoop', 'polevault', 'hammerthrow']",True,True
v_Archery_g02_c01.avi,archery,archery,"['archery', 'hulahoop', 'hammering', 'nunchucks', 'golfswing']",True,True
v_Archery_g02_c02.avi,archery,archery,"['archery', 'hulahoop', 'ropeclimbing', 'hammering', 'fencing']",True,True
v_Archery_g02_c03.avi,archery,archery,"['archery', 'hulahoop', 'nunchucks', 'fencing', 'tennisswing']",True,True
v_BabyCrawling_g01_c01.avi,babycrawling,babycrawling,"['babycrawling', 'balancebeam', 'pushups', 'handstandwalking', 'wallpushups']",True,True
v_BabyCrawling_g01_c02.avi,babycrawling,babycrawling,"['babycrawling', 'balancebeam', 'pushups', 'wallpushups', 'frontcrawl']",True,True
v_BabyCrawling_g01_c03.avi,babycrawling,babycrawling,"['babycrawling', 'pushups', 'balancebeam', 'handstandwalking', 'handstandpushups']",True,True
v_BabyCrawling_g01_c04.avi,babycrawling,babycrawling,"['babycrawling', 'balancebeam', 'pushups', 'frontcrawl', 'handstandwalking']",True,True
v_BabyCrawling_g02_c01.avi,babycrawling,babycrawling,"['babycrawling', 'pushups', 'wallpushups', 'moppingfloor', 'lunges']",True,True
v_BabyCrawling_g02_c02.avi,babycrawling,babycrawling,"['babycrawling', 'pushups', 'wallpushups', 'handstandwalking', 'lunges']",True,True
v_BabyCrawling_g02_c03.avi,babycrawling,babycrawling,"['babycrawling', 'pushups', 'handstandwalking', 'wallpushups', 'handstandpushups']",True,True
v_BabyCrawling_g02_c04.avi,babycrawling,babycrawling,"['babycrawling', 'pushups', 'handstandwalking', 'wallpushups', 'handstandpushups']",True,True
v_BabyCrawling_g02_c05.avi,babycrawling,babycrawling,"['babycrawling', 'pushups', 'wallpushups', 'handstandwalking', 'handstandpushups']",True,True
v_BabyCrawling_g02_c06.avi,babycrawling,babycrawling,"['babycrawling', 'pushups', 'handstandwalking', 'wallpushups', 'balancebeam']",True,True
v_BalanceBeam_g01_c01.avi,balancebeam,balancebeam,"['balancebeam', 'floorgymnastics', 'polevault', 'highjump', 'rockclimbingindoor']",True,True
v_BalanceBeam_g01_c02.avi,balancebeam,floorgymnastics,"['floorgymnastics', 'balancebeam', 'highjump', 'polevault', 'longjump']",False,True
v_BalanceBeam_g01_c03.avi,balancebeam,floorgymnastics,"['floorgymnastics', 'balancebeam', 'polevault', 'highjump', 'longjump']",False,True
v_BalanceBeam_g01_c04.avi,balancebeam,highjump,"['highjump', 'longjump', 'polevault', 'floorgymnastics', 'balancebeam']",False,True
v_BalanceBeam_g02_c01.avi,balancebeam,floorgymnastics,"['floorgymnastics', 'balancebeam', 'highjump', 'polevault', 'longjump']",False,True
v_BalanceBeam_g02_c02.avi,balancebeam,floorgymnastics,"['floorgymnastics', 'balancebeam', 'highjump', 'polevault', 'longjump']",False,True
v_BalanceBeam_g02_c03.avi,balancebeam,floorgymnastics,"['floorgymnastics', 'balancebeam', 'highjump', 'longjump', 'polevault']",False,True
v_BalanceBeam_g02_c04.avi,balancebeam,floorgymnastics,"['floorgymnastics', 'balancebeam', 'highjump', 'longjump', 'polevault']",False,True
v_BalanceBeam_g03_c01.avi,balancebeam,floorgymnastics,"['floorgymnastics', 'balancebeam', 'highjump', 'polevault', 'longjump']",False,True
v_BalanceBeam_g03_c02.avi,balancebeam,floorgymnastics,"['floorgymnastics', 'balancebeam', 'highjump', 'longjump', 'icedancing']",False,True
v_BandMarching_g01_c01.avi,bandmarching,bandmarching,"['bandmarching', 'militaryparade', 'drumming', 'playingdhol', 'playingdaf']",True,True
v_BandMarching_g01_c02.avi,bandmarching,bandmarching,"['bandmarching', 'militaryparade', 'drumming', 'playingdhol', 'jumpingjack']",True,True
v_BandMarching_g01_c03.avi,bandmarching,bandmarching,"['bandmarching', 'militaryparade', 'drumming', 'mixing', 'parallelbars']",True,True
v_BandMarching_g01_c04.avi,bandmarching,bandmarching,"['bandmarching', 'militaryparade', 'drumming', 'playingdhol', 'playingflute']",True,True
v_BandMarching_g01_c05.avi,bandmarching,bandmarching,"['bandmarching', 'militaryparade', 'playingdhol', 'playingflute', 'drumming']",True,True
v_BandMarching_g01_c06.avi,bandmarching,bandmarching,"['bandmarching', 'militaryparade', 'playingdhol', 'drumming', 'playingflute']",True,True
v_BandMarching_g01_c07.avi,bandmarching,bandmarching,"['bandmarching', 'militaryparade', 'drumming', 'playingdhol', 'blowingcandles']",True,True
v_BandMarching_g02_c01.avi,bandmarching,militaryparade,"['militaryparade', 'bandmarching', 'drumming', 'playingdhol', 'playingdaf']",False,True
v_BandMarching_g02_c02.avi,bandmarching,militaryparade,"['militaryparade', 'bandmarching', 'drumming', 'playingdhol', 'playingdaf']",False,True
v_BandMarching_g02_c03.avi,bandmarching,militaryparade,"['militaryparade', 'bandmarching', 'drumming', 'playingdhol', 'playingdaf']",False,True
v_BaseballPitch_g01_c01.avi,baseballpitch,frisbeecatch,"['frisbeecatch', 'soccerjuggling', 'jugglingballs', 'golfswing', 'throwdiscus']",False,False
v_BaseballPitch_g01_c02.avi,baseballpitch,soccerjuggling,"['soccerjuggling', 'frisbeecatch', 'jugglingballs', 'throwdiscus', 'hammerthrow']",False,False
v_BaseballPitch_g01_c03.avi,baseballpitch,frisbeecatch,"['frisbeecatch', 'cricketshot', 'throwdiscus', 'soccerjuggling', 'hulahoop']",False,False
v_BaseballPitch_g01_c04.avi,baseballpitch,frisbeecatch,"['frisbeecatch', 'soccerjuggling', 'throwdiscus', 'trampolinejumping', 'hammerthrow']",False,False
v_BaseballPitch_g01_c05.avi,baseballpitch,hulahoop,"['hulahoop', 'cricketshot', 'handstandwalking', 'throwdiscus', 'frisbeecatch']",False,False
v_BaseballPitch_g01_c06.avi,baseballpitch,hulahoop,"['hulahoop', 'handstandwalking', 'frisbeecatch', 'swing', 'cricketshot']",False,False
v_BaseballPitch_g02_c01.avi,baseballpitch,baseballpitch,"['baseballpitch', 'hammerthrow', 'cricketshot', 'javelinthrow', 'shotput']",True,True
v_BaseballPitch_g02_c02.avi,baseballpitch,baseballpitch,"['baseballpitch', 'cricketshot', 'hammerthrow', 'swing', 'javelinthrow']",True,True
v_BaseballPitch_g02_c03.avi,baseballpitch,baseballpitch,"['baseballpitch', 'cricketshot', 'hammerthrow', 'javelinthrow', 'swing']",True,True
v_BaseballPitch_g02_c04.avi,baseballpitch,baseballpitch,"['baseballpitch', 'cricketshot', 'hammerthrow', 'swing', 'shotput']",True,True
v_Basketball_g01_c01.avi,basketball,basketballdunk,"['basketballdunk', 'basketball', 'hulahoop', 'hammerthrow', 'highjump']",False,True
v_Basketball_g01_c02.avi,basketball,basketball,"['basketball', 'basketballdunk', 'hulahoop', 'cricketshot', 'hammerthrow']",True,True
v_Basketball_g01_c03.avi,basketball,basketball,"['basketball', 'basketballdunk', 'hulahoop', 'hammerthrow', 'tennisswing']",True,True
v_Basketball_g01_c04.avi,basketball,basketball,"['basketball', 'basketballdunk', 'hulahoop', 'hammerthrow', 'cricketshot']",True,True
v_Basketball_g01_c05.avi,basketball,basketballdunk,"['basketballdunk', 'basketball', 'hulahoop', 'hammerthrow', 'cricketshot']",False,True
v_Basketball_g01_c06.avi,basketball,basketball,"['basketball', 'basketballdunk', 'hulahoop', 'hammerthrow', 'tennisswing']",True,True
v_Basketball_g01_c07.avi,basketball,basketballdunk,"['basketballdunk', 'basketball', 'hulahoop', 'highjump', 'tennisswing']",False,True
v_Basketball_g02_c01.avi,basketball,basketballdunk,"['basketballdunk', 'basketball', 'hulahoop', 'jugglingballs', 'frisbeecatch']",False,True
v_Basketball_g02_c02.avi,basketball,basketball,"['basketball', 'basketballdunk', 'hulahoop', 'jugglingballs', 'frisbeecatch']",True,True
v_Basketball_g02_c03.avi,basketball,basketball,"['basketball', 'basketballdunk', 'hulahoop', 'jugglingballs', 'frisbeecatch']",True,True
v_BasketballDunk_g01_c01.avi,basketballdunk,basketball,"['basketball', 'basketballdunk', 'highjump', 'swing', 'hulahoop']",False,True
v_BasketballDunk_g01_c02.avi,basketballdunk,basketball,"['basketball', 'basketballdunk', 'highjump', 'cricketshot', 'punch']",False,True
v_BasketballDunk_g01_c03.avi,basketballdunk,basketball,"['basketball', 'basketballdunk', 'highjump', 'stillrings', 'punch']",False,True
v_BasketballDunk_g01_c04.avi,basketballdunk,basketball,"['basketball', 'basketballdunk', 'cricketshot', 'punch', 'highjump']",False,True
v_BasketballDunk_g01_c05.avi,basketballdunk,basketball,"['basketball', 'basketballdunk', 'punch', 'highjump', 'hulahoop']",False,True
v_BasketballDunk_g01_c06.avi,basketballdunk,basketball,"['basketball', 'basketballdunk', 'punch', 'highjump', 'longjump']",False,True
v_BasketballDunk_g01_c07.avi,basketballdunk,basketball,"['basketball', 'basketballdunk', 'highjump', 'hulahoop', 'punch']",False,True
v_BasketballDunk_g02_c01.avi,basketballdunk,basketball,"['basketball', 'basketballdunk', 'highjump', 'horserace', 'cricketshot']",False,True
v_BasketballDunk_g02_c02.avi,basketballdunk,basketball,"['basketball', 'basketballdunk', 'highjump', 'punch', 'swing']",False,True
v_BasketballDunk_g02_c03.avi,basketballdunk,basketball,"['basketball', 'basketballdunk', 'highjump', 'longjump', 'swing']",False,True
v_BenchPress_g01_c01.avi,benchpress,benchpress,"['benchpress', 'pullups', 'cleanandjerk', 'pushups', 'lunges']",True,True
v_BenchPress_g01_c02.avi,benchpress,benchpress,"['benchpress', 'pullups', 'pushups', 'cleanandjerk', 'bodyweightsquats']",True,True
v_BenchPress_g01_c03.avi,benchpress,benchpress,"['benchpress', 'pullups', 'cleanandjerk', 'pushups', 'bodyweightsquats']",True,True
v_BenchPress_g01_c04.avi,benchpress,benchpress,"['benchpress', 'pullups', 'cleanandjerk', 'pushups', 'bodyweightsquats']",True,True
v_BenchPress_g01_c05.avi,benchpress,benchpress,"['benchpress', 'pullups', 'pushups', 'cleanandjerk', 'handstandpushups']",True,True
v_BenchPress_g01_c06.avi,benchpress,benchpress,"['benchpress', 'pullups', 'pushups', 'handstandpushups', 'lunges']",True,True
v_BenchPress_g02_c01.avi,benchpress,benchpress,"['benchpress', 'bodyweightsquats', 'cleanandjerk', 'pullups', 'lunges']",True,True
v_BenchPress_g02_c02.avi,benchpress,benchpress,"['benchpress', 'bodyweightsquats', 'pullups', 'cleanandjerk', 'lunges']",True,True
v_BenchPress_g02_c03.avi,benchpress,benchpress,"['benchpress', 'bodyweightsquats', 'pullups', 'cleanandjerk', 'lunges']",True,True
v_BenchPress_g02_c04.avi,benchpress,benchpress,"['benchpress', 'bodyweightsquats', 'pullups', 'cleanandjerk', 'lunges']",True,True
v_Biking_g01_c01.avi,biking,biking,"['biking', 'tennisswing', 'highjump', 'lunges', 'balancebeam']",True,True
v_Biking_g01_c02.avi,biking,biking,"['biking', 'lunges', 'trampolinejumping', 'handstandwalking', 'longjump']",True,True
v_Biking_g01_c03.avi,biking,biking,"['biking', 'highjump', 'lunges', 'longjump', 'frisbeecatch']",True,True
v_Biking_g01_c04.avi,biking,biking,"['biking', 'tennisswing', 'longjump', 'lunges', 'highjump']",True,True
v_Biking_g02_c01.avi,biking,biking,"['biking', 'highjump', 'longjump', 'balancebeam', 'lunges']",True,True
v_Biking_g02_c02.avi,biking,biking,"['biking', 'highjump', 'lunges', 'balancebeam', 'horserace']",True,True
v_Biking_g02_c03.avi,biking,biking,"['biking', 'highjump', 'balancebeam', 'lunges', 'shotput']",True,True
v_Biking_g02_c04.avi,biking,biking,"['biking', 'highjump', 'balancebeam', 'lunges', 'longjump']",True,True
v_Biking_g02_c05.avi,biking,biking,"['biking', 'highjump', 'longjump', 'horserace', 'balancebeam']",True,True
v_Biking_g02_c06.avi,biking,biking,"['biking', 'highjump', 'trampolinejumping', 'balancebeam', 'longjump']",True,True
v_Billiards_g01_c01.avi,billiards,billiards,"['billiards', 'bowling', 'balancebeam', 'jugglingballs', 'tabletennisshot']",True,True
v_Billiards_g01_c02.avi,billiards,billiards,"['billiards', 'bowling', 'tabletennisshot', 'parallelbars', 'balancebeam']",True,True
v_Billiards_g01_c03.avi,billiards,billiards,"['billiards', 'bowling', 'cricketshot', 'tabletennisshot', 'jugglingballs']",True,True
v_Billiards_g01_c04.avi,billiards,billiards,"['billiards', 'tabletennisshot', 'bowling', 'balancebeam', 'jugglingballs']",True,True
v_Billiards_g01_c05.avi,billiards,billiards,"['billiards', 'bowling', 'tabletennisshot', 'jugglingballs', 'balancebeam']",True,True
v_Billiards_g01_c06.avi,billiards,billiards,"['billiards', 'bowling', 'cricketshot', 'jugglingballs', 'tabletennisshot']",True,True
v_Billiards_g02_c01.avi,billiards,billiards,"['billiards', 'bowling', 'tabletennisshot', 'cricketshot', 'cricketbowling']",True,True
v_Billiards_g02_c02.avi,billiards,billiards,"['billiards', 'tabletennisshot', 'bowling', 'balancebeam', 'jugglingballs']",True,True
v_Billiards_g02_c03.avi,billiards,billiards,"['billiards', 'bowling', 'cricketshot', 'cricketbowling', 'tabletennisshot']",True,True
v_Billiards_g02_c04.avi,billiards,billiards,"['billiards', 'bowling', 'cricketshot', 'tabletennisshot', 'cricketbowling']",True,True
v_BlowDryHair_g01_c01.avi,blowdryhair,blowdryhair,"['blowdryhair', 'haircut', 'headmassage', 'cuttinginkitchen', 'nunchucks']",True,True
v_BlowDryHair_g01_c02.avi,blowdryhair,blowdryhair,"['blowdryhair', 'haircut', 'headmassage', 'applyeyemakeup', 'pommelhorse']",True,True
v_BlowDryHair_g01_c03.avi,blowdryhair,blowdryhair,"['blowdryhair', 'haircut', 'headmassage', 'nunchucks', 'pullups']",True,True
v_BlowDryHair_g01_c04.avi,blowdryhair,blowdryhair,"['blowdryhair', 'haircut', 'headmassage', 'nunchucks', 'applyeyemakeup']",True,True
v_BlowDryHair_g02_c01.avi,blowdryhair,haircut,"['haircut', 'blowdryhair', 'headmassage', 'balancebeam', 'pommelhorse']",False,True
v_BlowDryHair_g02_c02.avi,blowdryhair,haircut,"['haircut', 'blowdryhair', 'headmassage', 'balancebeam', 'yoyo']",False,True
v_BlowDryHair_g02_c03.avi,blowdryhair,blowdryhair,"['blowdryhair', 'haircut', 'headmassage', 'pommelhorse', 'balancebeam']",True,True
v_BlowDryHair_g02_c04.avi,blowdryhair,blowdryhair,"['blowdryhair', 'haircut', 'headmassage', 'pommelhorse', 'balancebeam']",True,True
v_BlowDryHair_g02_c05.avi,blowdryhair,blowdryhair,"['blowdryhair', 'haircut', 'headmassage', 'taichi', 'shavingbeard']",True,True
v_BlowDryHair_g03_c01.avi,blowdryhair,headmassage,"['headmassage', 'blowdryhair', 'applylipstick', 'blowingcandles', 'applyeyemakeup']",False,True
v_BlowingCandles_g01_c01.avi,blowingcandles,blowingcandles,"['blowingcandles', 'unevenbars', 'punch', 'mixing', 'knitting']",True,True
v_BlowingCandles_g01_c02.avi,blowingcandles,blowingcandles,"['blowingcandles', 'babycrawling', 'taichi', 'cuttinginkitchen', 'golfswing']",True,True
v_BlowingCandles_g01_c03.avi,blowingcandles,blowingcandles,"['blowingcandles', 'babycrawling', 'mixing', 'haircut', 'unevenbars']",True,True
v_BlowingCandles_g01_c04.avi,blowingcandles,blowingcandles,"['blowingcandles', 'babycrawling', 'unevenbars', 'knitting', 'mixing']",True,True
v_BlowingCandles_g02_c01.avi,blowingcandles,blowingcandles,"['blowingcandles', 'highjump', 'mixing', 'moppingfloor', 'cuttinginkitchen']",True,True
v_BlowingCandles_g02_c02.avi,blowingcandles,blowingcandles,"['blowingcandles', 'highjump', 'mixing', 'moppingfloor', 'cuttinginkitchen']",True,True
v_BlowingCandles_g02_c03.avi,blowingcandles,blowingcandles,"['blowingcandles', 'balancebeam', 'knitting', 'babycrawling', 'brushingteeth']",True,True
v_BlowingCandles_g02_c04.avi,blowingcandles,blowingcandles,"['blowingcandles', 'cuttinginkitchen', 'pizzatossing', 'playingflute', 'punch']",True,True
v_BlowingCandles_g03_c01.avi,blowingcandles,blowingcandles,"['blowingcandles', 'playingtabla', 'pizzatossing', 'cuttinginkitchen', 'knitting']",True,True
v_BlowingCandles_g03_c02.avi,blowingcandles,blowingcandles,"['blowingcandles', 'cuttinginkitchen', 'pizzatossing', 'playingtabla', 'yoyo']",True,True
v_BodyWeightSquats_g01_c01.avi,bodyweightsquats,lunges,"['lunges', 'handstandwalking', 'bodyweightsquats', 'cleanandjerk', 'pullups']",False,True
v_BodyWeightSquats_g01_c02.avi,bodyweightsquats,lunges,"['lunges', 'handstandwalking', 'bodyweightsquats', 'cleanandjerk', 'basketball']",False,True
v_BodyWeightSquats_g01_c03.avi,bodyweightsquats,lunges,"['lunges', 'handstandwalking', 'bodyweightsquats', 'cleanandjerk', 'pullups']",False,True
v_BodyWeightSquats_g01_c04.avi,bodyweightsquats,lunges,"['lunges', 'handstandwalking', 'bodyweightsquats', 'basketball', 'basketballdunk']",False,True
v_BodyWeightSquats_g02_c01.avi,bodyweightsquats,bodyweightsquats,"['bodyweightsquats', 'cleanandjerk', 'benchpress', 'pullups', 'lunges']",True,True
v_BodyWeightSquats_g02_c02.avi,bodyweightsquats,cleanandjerk,"['cleanandjerk', 'bodyweightsquats', 'pullups', 'benchpress', 'lunges']",False,True
v_BodyWeightSquats_g02_c03.avi,bodyweightsquats,cleanandjerk,"['cleanandjerk', 'bodyweightsquats', 'lunges', 'boxingspeedbag', 'pullups']",False,True
v_BodyWeightSquats_g02_c04.avi,bodyweightsquats,pullups,"['pullups', 'bodyweightsquats', 'cleanandjerk', 'lunges', 'benchpress']",False,True
v_BodyWeightSquats_g03_c01.avi,bodyweightsquats,hulahoop,"['hulahoop', 'frisbeecatch', 'soccerjuggling', 'yoyo', 'hammering']",False,False
v_BodyWeightSquats_g03_c02.avi,bodyweightsquats,hulahoop,"['hulahoop', 'frisbeecatch', 'soccerjuggling', 'yoyo', 'swing']",False,False
v_Bowling_g01_c01.avi,bowling,bowling,"['bowling', 'cricketbowling', 'hammerthrow', 'shotput', 'javelinthrow']",True,True
v_Bowling_g01_c02.avi,bowling,bowling,"['bowling', 'cricketbowling', 'hammerthrow', 'balancebeam', 'javelinthrow']",True,True
v_Bowling_g01_c03.avi,bowling,bowling,"['bowling', 'cricketbowling', 'hammerthrow', 'balancebeam', 'shotput']",True,True
v_Bowling_g01_c04.avi,bowling,bowling,"['bowling', 'hammerthrow', 'cricketbowling', 'shotput', 'javelinthrow']",True,True
v_Bowling_g01_c05.avi,bowling,bowling,"['bowling', 'cricketbowling', 'hammerthrow', 'balancebeam', 'jugglingballs']",True,True
v_Bowling_g01_c06.avi,bowling,bowling,"['bowling', 'hammerthrow', 'cricketbowling', 'shotput', 'javelinthrow']",True,True
v_Bowling_g01_c07.avi,bowling,bowling,"['bowling', 'cricketbowling', 'hammerthrow', 'shotput', 'javelinthrow']",True,True
v_Bowling_g02_c01.avi,bowling,bowling,"['bowling', 'cricketbowling', 'hammerthrow', 'shotput', 'jugglingballs']",True,True
v_Bowling_g02_c02.avi,bowling,bowling,"['bowling', 'cricketbowling', 'moppingfloor', 'billiards', 'balancebeam']",True,True
v_Bowling_g02_c03.avi,bowling,bowling,"['bowling', 'cricketbowling', 'hammerthrow', 'jugglingballs', 'balancebeam']",True,True
v_BoxingPunchingBag_g01_c01.avi,boxingpunchingbag,boxingpunchingbag,"['boxingpunchingbag', 'boxingspeedbag', 'punch', 'nunchucks', 'swing']",True,True
v_BoxingPunchingBag_g01_c02.avi,boxingpunchingbag,boxingpunchingbag,"['boxingpunchingbag', 'boxingspeedbag', 'punch', 'nunchucks', 'swing']",True,True
v_BoxingPunchingBag_g01_c03.avi,boxingpunchingbag,boxingpunchingbag,"['boxingpunchingbag', 'boxingspeedbag', 'nunchucks', 'punch', 'swing']",True,True
v_BoxingPunchingBag_g01_c04.avi,boxingpunchingbag,boxingpunchingbag,"['boxingpunchingbag', 'boxingspeedbag', 'punch', 'nunchucks', 'swing']",True,True
v_BoxingPunchingBag_g01_c05.avi,boxingpunchingbag,boxingpunchingbag,"['boxingpunchingbag', 'boxingspeedbag', 'nunchucks', 'swing', 'punch']",True,True
v_BoxingPunchingBag_g01_c06.avi,boxingpunchingbag,boxingpunchingbag,"['boxingpunchingbag', 'boxingspeedbag', 'nunchucks', 'punch', 'swing']",True,True
v_BoxingPunchingBag_g01_c07.avi,boxingpunchingbag,boxingpunchingbag,"['boxingpunchingbag', 'boxingspeedbag', 'nunchucks', 'swing', 'punch']",True,True
v_BoxingPunchingBag_g02_c01.avi,boxingpunchingbag,boxingspeedbag,"['boxingspeedbag', 'boxingpunchingbag', 'punch', 'nunchucks', 'swing']",False,True
v_BoxingPunchingBag_g02_c02.avi,boxingpunchingbag,boxingspeedbag,"['boxingspeedbag', 'boxingpunchingbag', 'punch', 'nunchucks', 'swing']",False,True
v_BoxingPunchingBag_g02_c03.avi,boxingpunchingbag,boxingspeedbag,"['boxingspeedbag', 'boxingpunchingbag', 'punch', 'nunchucks', 'swing']",False,True
v_BoxingSpeedBag_g01_c01.avi,boxingspeedbag,nunchucks,"['nunchucks', 'boxingspeedbag', 'pullups', 'bodyweightsquats', 'boxingpunchingbag']",False,True
v_BoxingSpeedBag_g01_c02.avi,boxingspeedbag,boxingspeedbag,"['boxingspeedbag', 'boxingpunchingbag', 'pullups', 'nunchucks', 'cleanandjerk']",True,True
v_BoxingSpeedBag_g01_c03.avi,boxingspeedbag,boxingspeedbag,"['boxingspeedbag', 'boxingpunchingbag', 'pullups', 'nunchucks', 'cleanandjerk']",True,True
v_BoxingSpeedBag_g01_c04.avi,boxingspeedbag,boxingpunchingbag,"['boxingpunchingbag', 'boxingspeedbag', 'pullups', 'handstandpushups', 'nunchucks']",False,True
v_BoxingSpeedBag_g02_c01.avi,boxingspeedbag,drumming,"['drumming', 'playingtabla', 'mixing', 'playingdhol', 'rockclimbingindoor']",False,False
v_BoxingSpeedBag_g02_c02.avi,boxingspeedbag,drumming,"['drumming', 'playingdhol', 'playingtabla', 'mixing', 'playingcello']",False,False
v_BoxingSpeedBag_g02_c03.avi,boxingspeedbag,drumming,"['drumming', 'playingtabla', 'playingdhol', 'mixing', 'boxingspeedbag']",False,True
v_BoxingSpeedBag_g02_c04.avi,boxingspeedbag,drumming,"['drumming', 'playingdhol', 'playingtabla', 'boxingspeedbag', 'mixing']",False,True
v_BoxingSpeedBag_g03_c01.avi,boxingspeedbag,boxingspeedbag,"['boxingspeedbag', 'cleanandjerk', 'boxingpunchingbag', 'soccerjuggling', 'jugglingballs']",True,True
v_BoxingSpeedBag_g03_c02.avi,boxingspeedbag,boxingspeedbag,"['boxingspeedbag', 'boxingpunchingbag', 'cleanandjerk', 'pullups', 'frisbeecatch']",True,True
v_BreastStroke_g01_c01.avi,breaststroke,breaststroke,"['breaststroke', 'frontcrawl', 'balancebeam', 'diving', 'shotput']",True,True
v_BreastStroke_g01_c02.avi,breaststroke,breaststroke,"['breaststroke', 'frontcrawl', 'diving', 'balancebeam', 'shotput']",True,True
v_BreastStroke_g01_c03.avi,breaststroke,breaststroke,"['breaststroke', 'frontcrawl', 'diving', 'balancebeam', 'shotput']",True,True
v_BreastStroke_g01_c04.avi,breaststroke,breaststroke,"['breaststroke', 'frontcrawl', 'diving', 'balancebeam', 'shotput']",True,True
v_BreastStroke_g02_c01.avi,breaststroke,frontcrawl,"['frontcrawl', 'breaststroke', 'diving', 'cliffdiving', 'wallpushups']",False,True
v_BreastStroke_g02_c02.avi,breaststroke,frontcrawl,"['frontcrawl', 'breaststroke', 'diving', 'cliffdiving', 'rafting']",False,True
